"Cluster","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Cluster_3","GO:0036503","ERAD pathway","4/138","17/10343",0.235294117647059,17.6351236146633,7.98214730564122,6.30955371064265e-05,0.00487460782086027,0.00458895527357166,"SELENOS/MAN1C1/SEL1L/ERLEC1",4
"Cluster_3","GO:0035967","cellular response to topologically incorrect protein","5/138","33/10343",0.151515151515152,11.3559508124726,6.92871857211976,6.90988222029161e-05,0.00487460782086027,0.00458895527357166,"DERL3/SELENOS/HYOU1/ATF6/ERLEC1",5
"Cluster_3","GO:0035966","response to topologically incorrect protein","5/138","35/10343",0.142857142857143,10.7070393374741,6.68911884695445,9.251237004536e-05,0.00598246659626662,0.00563189340451578,"DERL3/SELENOS/HYOU1/ATF6/ERLEC1",5
"Cluster_3","GO:0033554","cellular response to stress","17/138","455/10343",0.0373626373626374,2.80030259595477,4.56701336532569,0.000112763176762261,0.00673109424365496,0.00633665139052705,"DERL3/SELENOS/HYOU1/MAP1LC3A/RNASEH2A/RELA/MUTYH/RAD9A/ATF6/PDIA4/MAN1C1/PDIA3/SEL1L/ERLEC1/PDIA6/MUS81/TTF2",17
"Cluster_3","GO:0021700","developmental maturation","4/138","21/10343",0.19047619047619,14.2760524499655,7.08160966393324,0.000152221474554424,0.00840505714339516,0.00791251988268617,"LOC121468923/LOC121469095/LOC121468894/LOC121468922",4
"Cluster_3","GO:0007272","ensheathment of neurons","4/138","22/10343",0.181818181818182,13.6271409749671,6.89430965920837,0.000184131406491904,0.00840505714339516,0.00791251988268617,"LOC121468923/LOC121469095/LOC121468894/LOC121468922",4
"Cluster_3","GO:0008366","axon ensheathment","4/138","22/10343",0.181818181818182,13.6271409749671,6.89430965920837,0.000184131406491904,0.00840505714339516,0.00791251988268617,"LOC121468923/LOC121469095/LOC121468894/LOC121468922",4
"Cluster_3","GO:0042552","myelination","4/138","22/10343",0.181818181818182,13.6271409749671,6.89430965920837,0.000184131406491904,0.00840505714339516,0.00791251988268617,"LOC121468923/LOC121469095/LOC121468894/LOC121468922",4
"Cluster_3","GO:0006457","protein folding","7/138","115/10343",0.0608695652173913,4.56212980466289,4.46682159495757,0.000854936851942187,0.0368572776170632,0.0346974371489987,"DNAJB11/HSP90B1/CALR/PDIA4/DNAJC3/PDIA3/CANX",7
"Cluster_3","GO:0006956","complement activation","3/138","16/10343",0.1875,14.0529891304348,6.07600586739089,0.0011459172862643,0.0468016744284789,0.0440590912281123,"C8A/C8B/C6",3
"Cluster_3","GO:0002253","activation of immune response","6/138","90/10343",0.0666666666666667,4.99661835748792,4.42816464650311,0.0012578166872165,0.0488032874640004,0.0459434095225397,"FYB2/C8A/LOC100230856/C8B/SARM1/C6",6
"Cluster_4","GO:0051254","positive regulation of RNA metabolic process","9/73","299/10343",0.0301003344481605,4.26476382462088,4.82961472193879,0.000239097315255956,0.0351303295087412,0.0338596418267053,"MRTFA/NCL/JUP/HEATR1/KAT2A/GTF2F1/PPARD/THRA/SBNO2",9
"Cluster_4","GO:0006952","defense response","7/73","181/10343",0.0386740331491713,5.47952773783395,5.12578513495433,0.000275481518591303,0.0351303295087412,0.0338596418267053,"STAT3/CAMP/ACOD1/LOC101233771/PPARD/TLR4/SBNO2",7
"Cluster_4","GO:0045944","positive regulation of transcription by RNA polymerase II","7/73","187/10343",0.0374331550802139,5.30371401362537,5.00704317685702,0.00033598965437808,0.0351303295087412,0.0338596418267053,"MRTFA/JUP/KAT2A/GTF2F1/PPARD/THRA/SBNO2",7
"Cluster_4","GO:0045935","positive regulation of nucleobase-containing compound metabolic process","9/73","316/10343",0.0284810126582278,4.03533032772672,4.62000526017964,0.000359797532656329,0.0351303295087412,0.0338596418267053,"MRTFA/NCL/JUP/HEATR1/KAT2A/GTF2F1/PPARD/THRA/SBNO2",9
